"185","educationcareerdevelopment","www.pdx.edu/education-career-development","education-career-development","","5"
"186","museumofnaturalhistory","ondeck.pdx.edu/museum-of-natural-history","museum-of-natural-history","","5"
"187","challengeprogram","www.pdx.edu/challenge-program","challenge-program","","5"
"188","conferencesevents","www.pdx.edu/conferences","conferences","","5"
"189","diversitymulticulturalstudents","www.pdx.edu/diversity-multicultural-student-services","diversity-multicultural-student-services","","5"
"190","indigenousnationsstudies","www.pdx.edu/indigenous-nations-studies","indigenous-nations-studies","","5"
"191","studentcommunityengagement","www.pdx.edu/student-community-engagement","student-community-engagement","","5"
"192","centerclimateaerosolresearch","www.pdx.edu/center-climate-aerosol-research","center-climate-aerosol-research","","5"
"193","confuciusinstitute","www.pdx.edu/confucius-institute","confucius-institute","","5"
"194","accelerator","www.pdx.edu/accelerator","accelerator","","5"
"195","fellowships","www.pdx.edu/fellowships","fellowships","","5"
"196","currently","www.pdx.edu/currently","currently","","5"
"197","psumagazine","www.pdx.edu/magazine","magazine","","5"
"198","microbialecology","www.pdx.edu/microbial-ecology","microbial-ecology","","5"
"199","fireprevention","www.pdx.edu/fire-prevention","fire-prevention","","5"
"200","landscapeassessmentmapping","www.pdx.edu/landscape-assessment-mapping","landscape-assessment-mapping","","5"
"201","allianceminorityparticipation","www.pdx.edu/alliance-minority-participation","alliance-minority-participation","","5"
"202","entrepreneurship","www.pdx.edu/entrepreneurship","entrepreneurship","","5"
"203","campusplanning","www.pdx.edu/campus-planning","campus-planning","","5"
"204","earlychildhoodeducationhub","ondeck.pdx.edu/early-childhood-hub","early-childhood-hub","","5"
"205","budget","www.pdx.edu/budget","budget","","5"
"206","studentsfirst","ondeck.pdx.edu/students-first","students-first","","5"
"207","womensleadershipcenter","www.pdx.edu/center-womens-leadership","center-womens-leadership","","5"
"208","criminaljusticepolicyresearch","ondeck.pdx.edu/criminal-justice-policy-research","criminal-justice-policy-research","","5"
"209","dreamers","www.pdx.edu/dreamers","dreamers","","5"
"210","internationalpartnerships","www.pdx.edu/international-partnerships","international-partnerships","","5"
"211","nonprofitinstitute","www.pdx.edu/nonprofit-institute","nonprofit-institute","","5"
"212","nativeamericancenter","www.pdx.edu/native-american-center","native-american-center","","5"
"213","kahnprejudiceresearchlab","www.pdx.edu/kahn-prejudice-research-lab","kahn-prejudice-research-lab","","5"
"214","firststopportland","www.pdx.edu/first-stop-portland","first-stop-portland","","5"
"215","vietnamoregoninitiative","www.pdx.edu/vietnam-oregon-initiative","vietnam-oregon-initiative","","5"
"216","studentgovernment","www.pdx.edu/student-government","student-government","","5"
"217","healthybuildings","www.pdx.edu/healthy-buildings","healthy-buildings","","5"
"218","nanointerfaces","www.pdx.edu/nano-interfaces","nano-interfaces","","5"
"219","retirementassociation","ondeck.pdx.edu/retirement-association","retirement-association","","5"
"220","herbarium","ondeck.pdx.edu/herbarium","herbarium","","5"
"221","nanodevelopmentlab","www.pdx.edu/nano-development-lab","nano-development-lab","","5"
"222","electronmicroscopy","ondeck.pdx.edu/electron-microscopy","electron-microscopy","","5"
"223","transportationlabt","transportationlabt","transportationlabt","","5"
"224","transportationlab","ondeck.pdx.edu/transportation-lab","transportation-lab","","5"
"225","sustainablefoodsystems","ondeck.pdx.edu/sustainable-food-systems","sustainable-food-systems","","5"
"226","materialsmanufacturingresearch","materialsmanufacturingresearch","materialsmanufacturingresearch","","5"
"227","glaciers","ondeck.pdx.edu/glaciers","glaciers","","5"
"228","centerforlakesandreservoirs","ondeck.pdx.edu/center-for-lakes-and-reservoirs","center-for-lakes-and-reservoirs","","5"
"229","globalengagement","ondeck.pdx.edu/global-engagement","global-engagement","","5"
"230","training","ondeck.pdx.edu/web-training","web-training","","5"
